Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15,Origin_Lat,Origin_Lon,Origin_State,Dest_Lat,Dest_Lon,Dest_State,Origin_dayl,Dest_dayl,Origin_prcp,Dest_prcp,Origin_srad,Dest_srad,Origin_swe,Dest_swe,Origin_tmax,Dest_tmax,Origin_tmin,Dest_tmin,Origin_vp,Dest_vp
6,11,3,650,900,OO,70,ORD,CVG,264,False,41.979595,-87.90446417,IL,39.04614278,-84.6621725,KY,53913.6,52876.8,0.0,0.0,419.2,489.6,0.0,0.0,28.5,28.5,17.0,14.0,1920.0,1600.0
6,24,2,1105,1231,UA,86,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,54259.2,55296.0,0.0,0.0,457.6,444.8,0.0,0.0,26.0,29.0,13.0,16.5,1480.0,1880.0
5,16,5,942,1231,UA,109,ORD,CLT,599,False,41.979595,-87.90446417,IL,35.21401111,-80.94312583,NC,51840.0,50112.0,0.0,6.0,502.4,300.8,0.0,0.0,19.0,26.0,4.0,14.5,800.0,1640.0
7,21,1,1020,1325,UA,125,ORD,PHL,678,False,41.979595,-87.90446417,IL,39.87195278,-75.24114083,PA,52531.2,51840.0,8.0,0.0,262.4,361.6,0.0,0.0,29.0,33.5,20.0,23.5,2320.0,2880.0
6,3,2,1320,1455,AA,215,ORD,PHX,1440,True,41.979595,-87.90446417,IL,33.43416667,-112.0080556,AZ,53568.0,50803.2,9.0,0.0,336.0,499.2,0.0,0.0,25.5,37.5,13.0,20.5,1480.0,920.0
8,27,3,1405,1720,UA,135,ORD,LGA,733,True,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,47347.2,47001.6,0.0,0.0,416.0,400.0,0.0,0.0,25.5,25.5,14.0,14.5,1600.0,1640.0
9,11,4,1850,2043,US,233,ORD,LAS,1515,False,41.979595,-87.90446417,IL,36.08036111,-115.1523333,NV,44582.4,44236.8,0.0,0.0,409.6,406.4,0.0,0.0,24.0,35.0,11.0,21.0,1320.0,960.0
7,5,6,905,1120,MQ,75,ORD,CVG,264,False,41.979595,-87.90446417,IL,39.04614278,-84.6621725,KY,53913.6,52876.8,0.0,11.0,470.4,211.2,0.0,0.0,25.0,25.0,12.0,18.0,1400.0,2080.0
4,10,4,2050,2216,UA,86,ORD,OMA,416,True,41.979595,-87.90446417,IL,41.30251861,-95.89417306,NE,46656.0,46656.0,0.0,10.0,464.0,262.4,40.0,0.0,11.5,10.0,2.5,0.5,720.0,640.0
5,21,3,1155,1414,UA,259,ORD,SAN,1723,False,41.979595,-87.90446417,IL,32.73355611,-117.1896567,CA,52531.2,49766.4,0.0,0.0,476.8,387.2,0.0,0.0,18.5,21.5,5.5,15.5,920.0,640.0
2,15,5,1245,1545,DL,120,ORD,ATL,606,False,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,37324.8,38707.2,0.0,0.0,348.8,409.6,80.0,0.0,-1.0,15.5,-11.5,-3.0,240.0,480.0
1,23,3,1900,2105,AA,185,ORD,ABQ,1118,True,41.979595,-87.90446417,IL,35.04022222,-106.6091944,NM,34214.4,36288.0,0.0,0.0,201.6,355.2,60.0,0.0,-8.0,11.5,-15.0,-8.5,200.0,160.0
4,7,1,1004,1214,OO,190,ORD,BZN,1186,False,41.979595,-87.90446417,IL,45.77690139,-111.1530072,MT,46310.4,46656.0,0.0,3.0,448.0,339.2,52.0,0.0,15.0,9.0,6.0,-3.5,920.0,320.0
11,13,4,1348,1614,NW,86,ORD,DTW,235,False,41.979595,-87.90446417,IL,42.21205889,-83.34883583,MI,34560.0,34560.0,3.0,12.0,108.8,105.6,0.0,0.0,11.0,11.5,5.5,5.5,920.0,920.0
6,30,1,1050,1405,AA,135,ORD,LGA,733,False,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,53913.6,53568.0,1.0,2.0,393.6,345.6,0.0,0.0,25.0,29.5,15.0,21.0,1720.0,2480.0
12,1,1,1400,1722,UA,142,ORD,LGA,733,True,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,32832.0,33177.6,16.0,4.0,124.8,144.0,0.0,0.0,2.5,12.5,-4.5,5.0,440.0,880.0
1,21,1,1619,1840,NW,81,ORD,DTW,235,True,41.979595,-87.90446417,IL,42.21205889,-83.34883583,MI,33868.8,33868.8,2.0,0.0,256.0,240.0,56.0,28.0,-7.0,-6.5,-17.0,-14.5,160.0,200.0
9,2,2,1320,1635,AA,135,ORD,LGA,733,False,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,46310.4,45964.8,0.0,0.0,425.6,403.2,0.0,0.0,32.5,31.0,17.5,18.0,2000.0,2080.0
9,27,6,1030,1245,MQ,75,ORD,CLE,316,False,41.979595,-87.90446417,IL,41.41089417,-81.84939667,OH,41817.6,41817.6,0.0,0.0,374.4,224.0,0.0,0.0,26.5,21.5,12.0,14.5,1400.0,1640.0
5,20,2,806,900,OO,54,ORD,PIA,130,False,41.979595,-87.90446417,IL,40.66424333,-89.69330556,IL,52531.2,51840.0,0.0,11.0,409.6,310.4,0.0,0.0,18.0,17.5,7.5,6.5,1040.0,960.0
2,21,4,1520,1805,AA,225,ORD,PHX,1440,False,41.979595,-87.90446417,IL,33.43416667,-112.0080556,AZ,38361.6,39744.0,0.0,2.0,348.8,320.0,112.0,0.0,-6.0,18.5,-15.0,7.0,200.0,1000.0
7,16,3,712,805,YV,53,ORD,MLI,139,False,41.979595,-87.90446417,IL,41.44852639,-90.50753917,IL,52876.8,52876.8,0.0,0.0,400.0,364.8,0.0,0.0,32.0,31.0,20.5,21.0,2400.0,2480.0
5,18,7,1610,1817,OO,67,ORD,DAY,240,False,41.979595,-87.90446417,IL,39.90237583,-84.219375,OH,52185.6,51494.4,4.0,3.0,307.2,339.2,0.0,0.0,17.5,20.0,7.0,8.5,1000.0,1120.0
12,5,5,1125,1442,B6,137,ORD,JFK,740,False,41.979595,-87.90446417,IL,40.63975111,-73.77892556,NY,32486.4,33177.6,0.0,0.0,233.6,208.0,4.0,0.0,-4.0,7.5,-14.0,-1.0,200.0,560.0
10,16,4,900,1031,NW,91,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,38707.2,38016.0,9.0,0.0,198.4,272.0,0.0,0.0,15.0,12.5,5.5,1.0,920.0,640.0
2,4,1,600,908,UA,128,ORD,LGA,733,False,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,35596.8,35942.4,8.0,1.0,156.8,204.8,80.0,0.0,3.5,6.0,-2.5,0.0,520.0,600.0
10,29,3,1935,2035,MQ,60,ORD,CWA,213,False,41.979595,-87.90446417,IL,44.77761917,-89.66677944,WI,36633.6,35942.4,0.0,0.0,252.8,243.2,0.0,0.0,9.0,7.0,-0.5,-4.5,600.0,440.0
4,26,6,817,1032,OO,135,ORD,OKC,693,True,41.979595,-87.90446417,IL,35.39308833,-97.60073389,OK,49075.2,48038.4,10.0,0.0,393.6,518.4,0.0,0.0,21.5,22.5,4.0,5.5,800.0,920.0
11,5,3,1850,2159,AA,129,ORD,LGA,733,True,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,35596.8,35942.4,0.0,6.0,240.0,134.4,0.0,0.0,22.0,18.0,10.5,11.0,1280.0,1320.0
6,5,4,1134,1345,UA,251,ORD,LAX,1745,True,41.979595,-87.90446417,IL,33.94253611,-118.4080744,CA,53913.6,51148.8,10.0,0.0,352.0,524.8,0.0,0.0,28.5,23.0,14.5,13.5,1640.0,560.0
7,5,6,1355,1940,AA,285,ORD,SJU,2072,False,41.979595,-87.90446417,IL,18.43941667,-66.00183333,PR,53913.6,,0.0,,470.4,,0.0,,25.0,,12.0,,1400.0,
1,6,7,1155,1337,YV,42,ORD,SBN,84,True,41.979595,-87.90446417,IL,41.70895361,-86.31847417,IN,32832.0,32832.0,0.0,11.0,201.6,172.8,72.0,84.0,13.0,13.0,4.0,3.0,800.0,760.0
12,18,4,1130,1355,AA,265,ORD,SAN,1723,True,41.979595,-87.90446417,IL,32.73355611,-117.1896567,CA,32140.8,35596.8,0.0,0.0,211.2,211.2,32.0,0.0,-5.5,15.0,-15.0,9.0,200.0,1160.0
11,11,2,530,816,CO,166,ORD,IAH,925,False,41.979595,-87.90446417,IL,29.98047222,-95.33972222,TX,34905.6,38016.0,0.0,27.0,214.4,169.6,0.0,0.0,4.0,26.0,-4.5,17.0,440.0,1920.0
1,28,1,1425,1557,NW,92,ORD,MSP,334,True,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,34905.6,33868.8,0.0,0.0,310.4,249.6,64.0,24.0,6.0,5.5,-7.5,-6.0,360.0,400.0
3,23,7,1920,2145,AA,145,ORD,DFW,802,False,41.979595,-87.90446417,IL,32.89595056,-97.0372,TX,43545.6,43545.6,0.0,0.0,425.6,355.2,92.0,0.0,4.0,17.0,-4.0,6.0,440.0,920.0
3,14,5,1130,1411,YV,101,ORD,ROA,531,False,41.979595,-87.90446417,IL,37.32546833,-79.97542833,VA,41817.6,42163.2,0.0,0.0,505.6,470.4,108.0,0.0,13.5,23.0,-1.0,1.5,560.0,600.0
3,3,1,645,825,MQ,100,ORD,MEM,491,True,41.979595,-87.90446417,IL,35.04241667,-89.97666667,TN,40089.6,40780.8,11.0,0.0,358.4,345.6,112.0,0.0,14.0,23.5,-1.5,11.5,560.0,1360.0
6,28,6,1410,1600,MQ,110,ORD,ICT,588,False,41.979595,-87.90446417,IL,37.64995889,-97.43304583,KS,54259.2,52531.2,0.0,9.0,361.6,326.4,0.0,0.0,28.5,31.0,19.0,18.5,2200.0,2120.0
4,6,7,1235,1530,MQ,115,ORD,ALB,723,False,41.979595,-87.90446417,IL,42.74811944,-73.80297861,NY,45964.8,45964.8,0.0,0.0,540.8,448.0,60.0,24.0,17.5,12.0,4.5,1.5,840.0,680.0
3,25,2,840,1100,MQ,140,ORD,GPT,800,False,41.979595,-87.90446417,IL,30.40728028,-89.07009278,MS,43891.2,43545.6,0.0,0.0,505.6,508.8,88.0,0.0,10.0,17.5,-1.0,1.5,560.0,680.0
5,17,6,2112,2358,UA,106,ORD,BWI,622,False,41.979595,-87.90446417,IL,39.17540167,-76.66819833,MD,52185.6,51148.8,0.0,3.0,454.4,371.2,0.0,0.0,23.0,22.0,10.0,8.5,1240.0,1120.0
11,28,5,2055,2240,MQ,105,ORD,MEM,491,False,41.979595,-87.90446417,IL,35.04241667,-89.97666667,TN,33177.6,35251.2,0.0,0.0,220.8,268.8,0.0,0.0,6.5,18.0,-4.5,4.0,440.0,800.0
4,29,2,1050,1325,MQ,95,ORD,BUF,473,False,41.979595,-87.90446417,IL,42.94052472,-78.73216667,NY,49766.4,49766.4,14.0,2.0,224.0,339.2,0.0,0.0,6.5,8.5,0.0,-0.5,600.0,600.0
11,26,3,1625,1930,US,125,ORD,PHL,678,False,41.979595,-87.90446417,IL,39.87195278,-75.24114083,PA,33177.6,33868.8,0.0,1.0,220.8,192.0,0.0,0.0,5.0,8.5,-5.5,1.5,400.0,680.0
12,20,6,1050,1205,MQ,75,ORD,RST,268,False,41.979595,-87.90446417,IL,43.90882639,-92.49798722,MN,32140.8,31449.6,3.0,4.0,118.4,147.2,56.0,36.0,-0.5,-5.5,-7.0,-17.0,360.0,160.0
12,10,3,838,1012,UA,94,ORD,OMA,416,False,41.979595,-87.90446417,IL,41.30251861,-95.89417306,NE,32486.4,32486.4,15.0,0.0,160.0,204.8,20.0,0.0,1.0,-2.5,-8.0,-14.0,320.0,200.0
6,14,6,2055,2236,OO,101,ORD,MEM,491,False,41.979595,-87.90446417,IL,35.04241667,-89.97666667,TN,54259.2,51494.4,0.0,7.0,457.6,316.8,0.0,0.0,27.5,32.5,14.5,21.0,1640.0,2480.0
9,3,3,1100,1320,AA,260,ORD,SAN,1723,False,41.979595,-87.90446417,IL,32.73355611,-117.1896567,CA,45964.8,45273.6,2.0,0.0,332.8,454.4,0.0,0.0,28.0,26.0,18.5,19.5,2120.0,880.0
7,6,7,1025,1220,MQ,55,ORD,IND,177,False,41.979595,-87.90446417,IL,39.71732917,-86.29438417,IN,53913.6,52876.8,0.0,0.0,480.0,406.4,0.0,0.0,29.0,27.0,14.5,16.5,1640.0,1880.0
4,18,5,1805,2105,UA,120,ORD,ATL,606,True,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,48038.4,46656.0,0.0,0.0,553.6,547.2,12.0,0.0,22.5,25.5,7.5,6.5,1040.0,960.0
4,24,4,950,1345,AA,175,ORD,MIA,1197,True,41.979595,-87.90446417,IL,25.79325,-80.29055556,FL,49075.2,46310.4,0.0,0.0,428.8,470.4,0.0,0.0,22.5,28.5,11.0,18.5,1320.0,2120.0
11,26,3,1258,1429,NW,91,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,33177.6,32140.8,0.0,0.0,220.8,192.0,0.0,0.0,5.0,2.5,-5.5,-8.0,400.0,320.0
9,12,5,2035,2140,MQ,65,ORD,EVV,273,True,41.979595,-87.90446417,IL,38.03799139,-87.53062667,IN,44582.4,44236.8,0.0,5.0,259.2,246.4,0.0,0.0,24.0,31.0,17.0,20.5,1920.0,2400.0
7,7,1,1337,1529,UA,52,ORD,GRR,137,False,41.979595,-87.90446417,IL,42.88081972,-85.52276778,MI,53568.0,53913.6,0.0,0.0,336.0,358.4,0.0,0.0,30.5,28.0,21.5,18.0,2560.0,2080.0
4,25,5,845,1140,DL,115,ORD,ATL,606,False,41.979595,-87.90446417,IL,33.64044444,-84.42694444,GA,49075.2,47692.8,4.0,0.0,342.4,432.0,0.0,0.0,25.0,26.5,12.0,14.5,1400.0,1640.0
1,3,4,1025,1225,MQ,60,ORD,IND,177,False,41.979595,-87.90446417,IL,39.71732917,-86.29438417,IN,32486.4,33523.2,0.0,0.0,249.6,220.8,80.0,24.0,-5.5,-7.5,-17.5,-16.5,160.0,160.0
10,18,6,1430,1559,OO,89,ORD,BNA,409,False,41.979595,-87.90446417,IL,36.12447667,-86.67818222,TN,38361.6,39398.4,3.0,0.0,195.2,300.8,0.0,0.0,15.0,19.5,5.5,6.5,920.0,960.0
11,22,6,755,1035,AA,160,ORD,DFW,802,False,41.979595,-87.90446417,IL,32.89595056,-97.0372,TX,33523.2,36288.0,0.0,0.0,198.4,236.8,0.0,0.0,0.0,12.5,-8.0,2.0,320.0,720.0
5,20,2,1300,1405,MQ,65,ORD,RST,268,False,41.979595,-87.90446417,IL,43.90882639,-92.49798722,MN,52531.2,53222.4,0.0,1.0,409.6,457.6,0.0,0.0,18.0,17.0,7.5,3.5,1040.0,800.0
6,28,6,944,1111,YV,147,ORD,COS,911,True,41.979595,-87.90446417,IL,38.80580556,-104.70025,CO,54259.2,52876.8,0.0,0.0,361.6,374.4,0.0,0.0,28.5,25.0,19.0,13.5,2200.0,560.0
11,21,5,1450,1730,MQ,100,ORD,SYR,607,True,41.979595,-87.90446417,IL,43.11118694,-76.10631056,NY,33868.8,33177.6,0.0,2.0,208.0,179.2,0.0,0.0,-0.5,-1.5,-9.0,-8.0,320.0,320.0
1,12,6,700,936,DL,216,ORD,SLC,1249,False,41.979595,-87.90446417,IL,40.78838778,-111.9777731,UT,33177.6,33523.2,0.0,0.0,188.8,195.2,52.0,24.0,4.0,4.5,-3.5,-2.5,480.0,520.0
4,24,4,1211,1327,OO,136,ORD,RAP,780,False,41.979595,-87.90446417,IL,44.04532139,-103.0573708,SD,49075.2,49420.8,0.0,4.0,428.8,316.8,0.0,0.0,22.5,12.5,11.0,0.0,1320.0,480.0
3,16,7,1755,2021,UA,266,ORD,SNA,1726,False,41.979595,-87.90446417,IL,33.67565861,-117.8682225,CA,42163.2,42508.8,0.0,0.0,281.6,419.2,104.0,0.0,3.0,19.0,-2.5,7.5,520.0,1040.0
11,16,7,920,1230,CO,130,ORD,EWR,719,False,41.979595,-87.90446417,IL,40.69249722,-74.16866056,NJ,34214.4,34560.0,0.0,11.0,160.0,182.4,0.0,0.0,4.0,18.0,-2.0,5.5,520.0,920.0
8,9,6,2025,2300,AA,155,ORD,SAT,1041,False,41.979595,-87.90446417,IL,29.53369444,-98.46977778,TX,50112.0,47347.2,0.0,0.0,403.2,476.8,0.0,0.0,25.5,37.0,15.0,22.5,1720.0,2080.0
6,18,3,2130,2333,YV,63,ORD,TVC,224,False,41.979595,-87.90446417,IL,44.74144472,-85.582235,MI,54259.2,55296.0,0.0,2.0,438.4,201.6,0.0,0.0,24.0,14.0,12.5,9.5,1440.0,1200.0
12,12,5,1345,1605,OH,80,ORD,CVG,264,False,41.979595,-87.90446417,IL,39.04614278,-84.6621725,KY,32140.8,33523.2,0.0,0.0,211.2,176.0,20.0,0.0,-2.5,0.5,-11.5,-6.5,240.0,360.0
2,27,3,1310,1601,UA,111,ORD,IAD,589,False,41.979595,-87.90446417,IL,38.94453194,-77.45580972,VA,39398.4,39744.0,0.0,3.0,304.0,198.4,112.0,0.0,-3.0,7.0,-9.5,-1.0,280.0,560.0
6,24,2,1555,1710,MQ,75,ORD,DSM,299,False,41.979595,-87.90446417,IL,41.53493306,-93.66068222,IA,54259.2,53913.6,0.0,0.0,457.6,425.6,0.0,0.0,26.0,27.0,13.0,15.5,1480.0,1760.0
1,22,2,2205,2255,MQ,50,ORD,CMI,135,True,41.979595,-87.90446417,IL,40.03925,-88.27805556,IL,34214.4,34560.0,5.0,0.0,201.6,262.4,60.0,0.0,-1.5,0.0,-12.5,-13.0,240.0,240.0
3,10,1,1815,2144,AA,149,ORD,LGA,733,True,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,41126.4,41472.0,0.0,0.0,316.8,358.4,116.0,0.0,2.0,7.5,-4.5,-2.5,440.0,520.0
12,13,6,942,1116,UA,94,ORD,OMA,416,False,41.979595,-87.90446417,IL,41.30251861,-95.89417306,NE,32140.8,32486.4,0.0,0.0,236.8,208.0,20.0,0.0,2.0,9.5,-9.5,-4.0,280.0,440.0
9,18,4,1855,2046,OO,111,ORD,BHM,584,False,41.979595,-87.90446417,IL,33.56294306,-86.75354972,AL,43545.6,43545.6,0.0,0.0,371.2,416.0,0.0,0.0,25.0,27.5,13.5,16.5,1560.0,1880.0
1,25,5,650,950,AA,120,ORD,LGA,733,False,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,34560.0,34905.6,0.0,0.0,288.0,220.8,60.0,0.0,-9.0,1.5,-20.5,-6.0,120.0,400.0
4,8,2,1055,1205,MQ,70,ORD,DSM,299,False,41.979595,-87.90446417,IL,41.53493306,-93.66068222,IA,46310.4,46310.4,0.0,0.0,288.0,451.2,48.0,24.0,9.5,10.0,4.5,0.0,840.0,600.0
11,19,3,1200,1422,OH,82,ORD,CVG,264,False,41.979595,-87.90446417,IL,39.04614278,-84.6621725,KY,33868.8,34905.6,0.0,0.0,208.0,240.0,0.0,0.0,4.5,4.5,-4.0,-6.5,440.0,360.0
4,13,7,1025,1225,AA,180,ORD,ABQ,1118,False,41.979595,-87.90446417,IL,35.04022222,-106.6091944,NM,47001.6,46310.4,4.0,0.0,265.6,508.8,32.0,0.0,6.5,18.0,0.5,-1.0,640.0,200.0
2,19,2,1927,2310,AS,403,ORD,ANC,2846,False,41.979595,-87.90446417,IL,61.17432028,-149.9961856,AK,38016.0,32486.4,0.0,4.0,352.0,83.2,112.0,48.0,-6.5,6.5,-16.0,-2.0,160.0,520.0
7,9,3,1725,1850,AA,85,ORD,MCI,403,False,41.979595,-87.90446417,IL,39.29760528,-94.71390556,MO,53568.0,52531.2,0.0,14.0,377.6,294.4,0.0,0.0,28.5,29.0,18.5,19.0,2120.0,2200.0
12,30,2,1422,1716,YV,114,ORD,CAE,666,False,41.979595,-87.90446417,IL,33.93884,-81.11953944,SC,32486.4,35251.2,0.0,0.0,201.6,310.4,72.0,0.0,5.5,20.5,-4.0,1.5,440.0,680.0
2,29,5,650,915,MQ,85,ORD,PIT,412,True,41.979595,-87.90446417,IL,40.49146583,-80.23287083,PA,39744.0,39744.0,4.0,0.0,332.8,403.2,116.0,56.0,2.5,-1.5,-9.0,-12.0,320.0,240.0
4,29,2,700,1011,UA,131,ORD,LGA,733,False,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,49766.4,49420.8,14.0,4.0,224.0,246.4,0.0,0.0,6.5,14.5,0.0,7.5,600.0,1040.0
4,3,4,2105,2230,AA,85,ORD,MCI,403,False,41.979595,-87.90446417,IL,39.29760528,-94.71390556,MO,45619.2,45273.6,0.0,0.0,531.2,368.0,68.0,0.0,11.0,11.5,-0.5,1.5,600.0,680.0
5,7,3,845,1150,AA,125,ORD,LGA,733,True,41.979595,-87.90446417,IL,40.77724306,-73.87260917,NY,50803.2,50457.6,0.0,0.0,473.6,464.0,0.0,0.0,24.5,23.5,10.5,11.0,1280.0,1320.0
1,8,2,1950,2330,AA,160,ORD,TPA,1012,True,41.979595,-87.90446417,IL,27.97547222,-82.53325,FL,32832.0,37324.8,17.0,0.0,150.4,304.0,60.0,0.0,15.5,26.5,6.5,15.0,960.0,1480.0
10,23,4,645,940,AA,115,ORD,PHL,678,False,41.979595,-87.90446417,IL,39.87195278,-75.24114083,PA,37670.4,38016.0,0.0,0.0,256.0,297.6,0.0,0.0,14.0,14.0,4.5,2.5,840.0,720.0
8,15,5,2030,2240,MQ,70,ORD,CLE,316,True,41.979595,-87.90446417,IL,41.41089417,-81.84939667,OH,49075.2,49075.2,0.0,0.0,393.6,396.8,0.0,0.0,25.0,24.5,15.0,14.5,1720.0,1640.0
8,6,3,1000,1140,AA,220,ORD,PHX,1440,True,41.979595,-87.90446417,IL,33.43416667,-112.0080556,AZ,50457.6,48384.0,0.0,0.0,403.2,470.4,0.0,0.0,29.5,41.5,18.5,26.0,2120.0,1960.0
3,5,3,755,955,MQ,60,ORD,TOL,214,False,41.979595,-87.90446417,IL,41.58680556,-83.80783333,OH,40435.2,40435.2,0.0,11.0,364.8,214.4,116.0,56.0,1.5,0.5,-6.5,-5.5,360.0,400.0
11,25,2,1309,1424,YV,75,ORD,DSM,299,False,41.979595,-87.90446417,IL,41.53493306,-93.66068222,IA,33177.6,33523.2,0.0,0.0,163.2,265.6,0.0,0.0,4.0,7.5,-2.5,-7.0,520.0,360.0
3,24,1,1715,1857,OO,102,ORD,LNK,466,False,41.979595,-87.90446417,IL,40.85097222,-96.75925,NE,43891.2,43545.6,0.0,0.0,444.8,467.2,92.0,0.0,5.0,12.0,-3.5,-7.0,480.0,120.0
7,21,1,1051,1314,OO,83,ORD,SDF,286,True,41.979595,-87.90446417,IL,38.17438889,-85.736,KY,52531.2,51148.8,8.0,4.0,262.4,304.0,0.0,0.0,29.0,33.0,20.0,21.0,2320.0,2480.0
3,29,6,1500,1610,AA,70,ORD,STL,258,False,41.979595,-87.90446417,IL,38.74768694,-90.35998972,MO,44582.4,44582.4,0.0,0.0,476.8,348.8,84.0,0.0,5.5,9.0,-4.0,0.0,440.0,600.0
8,25,1,1135,1310,MQ,95,ORD,XNA,522,False,41.979595,-87.90446417,IL,36.28186944,-94.30681111,AR,47692.8,46656.0,0.0,0.0,310.4,444.8,0.0,0.0,23.5,29.0,16.0,16.5,1800.0,1880.0
3,1,6,2140,2225,MQ,45,ORD,MSN,109,False,41.979595,-87.90446417,IL,43.13985778,-89.33751361,WI,39744.0,39744.0,0.0,0.0,384.0,457.6,116.0,164.0,2.0,3.0,-6.5,-11.5,360.0,240.0
6,7,6,1354,1443,OO,49,ORD,MKE,67,True,41.979595,-87.90446417,IL,42.94722222,-87.89658333,WI,53913.6,54259.2,0.0,44.0,339.2,345.6,0.0,0.0,30.0,30.0,21.0,16.0,2480.0,1800.0
2,16,6,1840,2117,UA,277,ORD,SFO,1846,False,41.979595,-87.90446417,IL,37.61900194,-122.3748433,CA,37324.8,38361.6,0.0,0.0,387.2,323.2,80.0,0.0,-1.5,15.0,-14.5,5.5,200.0,920.0
12,24,3,1440,1700,AA,80,ORD,DTW,235,True,41.979595,-87.90446417,IL,42.21205889,-83.34883583,MI,32140.8,32140.8,10.0,14.0,192.0,182.4,72.0,56.0,1.5,4.0,-12.5,-6.5,240.0,360.0
4,9,3,1445,1547,YV,62,ORD,CWA,213,False,41.979595,-87.90446417,IL,44.77761917,-89.66677944,WI,46310.4,46656.0,16.0,10.0,272.0,198.4,44.0,108.0,9.5,3.5,3.0,-1.5,760.0,560.0
7,23,3,945,1305,AA,140,ORD,BOS,867,False,41.979595,-87.90446417,IL,42.3643475,-71.00517917,MA,52185.6,52531.2,0.0,14.0,438.4,153.6,0.0,0.0,26.0,23.0,14.5,18.5,1640.0,2120.0
1,10,4,1910,2125,MQ,75,ORD,CMH,296,False,41.979595,-87.90446417,IL,39.99798528,-82.89188278,OH,32832.0,33523.2,0.0,15.0,153.6,176.0,56.0,0.0,5.5,11.0,-0.5,-0.5,600.0,600.0
2,29,5,1255,1405,MQ,70,ORD,RST,268,True,41.979595,-87.90446417,IL,43.90882639,-92.49798722,MN,39744.0,39398.4,4.0,3.0,332.8,288.0,116.0,64.0,2.5,-1.5,-9.0,-13.0,320.0,240.0
10,6,1,1300,1430,AA,90,ORD,MSP,334,False,41.979595,-87.90446417,IL,44.88054694,-93.2169225,MN,40435.2,40089.6,2.0,3.0,281.6,169.6,0.0,0.0,18.5,19.5,9.5,11.5,1200.0,1360.0
8,5,2,1740,1931,UA,231,ORD,LAS,1515,True,41.979595,-87.90446417,IL,36.08036111,-115.1523333,NV,50803.2,49075.2,50.0,0.0,268.8,435.2,0.0,0.0,30.0,38.5,20.5,25.5,2400.0,1280.0
9,17,3,1239,1415,YV,96,ORD,FSD,462,False,41.979595,-87.90446417,IL,43.58135111,-96.74170028,SD,43545.6,43545.6,0.0,0.0,403.2,419.2,0.0,0.0,25.5,29.0,12.0,9.0,1400.0,1160.0
4,25,5,945,1118,UA,93,ORD,MCI,403,True,41.979595,-87.90446417,IL,39.29760528,-94.71390556,MO,49075.2,48384.0,4.0,0.0,342.4,444.8,0.0,0.0,25.0,22.5,12.0,11.0,1400.0,1320.0
9,21,7,2145,2255,MQ,70,ORD,DSM,299,False,41.979595,-87.90446417,IL,41.53493306,-93.66068222,IA,42854.4,42854.4,0.0,0.0,358.4,384.0,0.0,0.0,26.5,27.0,14.5,12.0,1640.0,1400.0
10,16,4,1045,1301,OO,76,ORD,SDF,286,False,41.979595,-87.90446417,IL,38.17438889,-85.736,KY,38707.2,39398.4,9.0,3.0,198.4,198.4,0.0,0.0,15.0,23.0,5.5,11.5,920.0,1360.0
3,6,4,1845,2100,AA,195,ORD,ELP,1236,True,41.979595,-87.90446417,IL,31.80666667,-106.3778056,TX,40435.2,41472.0,0.0,0.0,348.8,422.4,116.0,0.0,2.0,17.5,-5.5,1.0,400.0,240.0
7,15,2,1910,2100,MQ,110,ORD,ICT,588,False,41.979595,-87.90446417,IL,37.64995889,-97.43304583,KS,53222.4,51494.4,0.0,0.0,460.8,464.0,0.0,0.0,31.0,31.5,17.0,17.5,1920.0,2000.0
9,30,2,1502,1726,UA,264,ORD,SNA,1726,False,41.979595,-87.90446417,IL,33.67565861,-117.8682225,CA,41472.0,41817.6,15.0,0.0,195.2,483.2,0.0,0.0,17.0,36.5,9.5,19.5,1200.0,880.0
1,30,3,905,1146,YV,101,ORD,SYR,607,True,41.979595,-87.90446417,IL,43.11118694,-76.10631056,NY,34905.6,34560.0,3.0,3.0,259.2,217.6,68.0,24.0,-1.0,7.5,-18.5,-4.0,160.0,440.0
4,19,6,1320,1625,AA,125,ORD,PHL,678,False,41.979595,-87.90446417,IL,39.87195278,-75.24114083,PA,48038.4,47692.8,1.0,0.0,473.6,521.6,4.0,0.0,19.5,30.0,9.0,9.5,1160.0,1200.0
